parnme,dairy,forestry,hort,other,snb,i,j,parnme,base_load
kg_102_051,0.599855619,0.0,0.0,0.1354821104,0.2631804437,102,51,kg_102_051,5.64339
kg_102_052,0.3532744371,0.0,0.0,0.5593574156,0.0294345963,102,52,kg_102_052,4.571204
kg_102_053,0.0,0.0,0.0,0.6868521136,0.1276936214,102,53,kg_102_053,3.51184
kg_102_054,0.0,0.0,0.0,0.1472891286,0.0,102,54,kg_102_054,1.519019
kg_102_055,0.0,0.0,0.0,0.0,0.1065660504,102,55,kg_102_055,1.362196
kg_102_056,0.0,0.0,0.0,0.0,0.0660068898,102,56,kg_102_056,1.11004
kg_102_057,0.0,0.0,0.0,0.0,0.0,102,57,kg_102_057,0.8232173
kg_102_058,0.0,0.0,0.0,0.0,0.0,102,58,kg_102_058,0.8232173
kg_102_059,0.0,0.0,0.0,0.0,0.0,102,59,kg_102_059,0.8232173
kg_102_060,0.0,0.0,0.0,0.0053452984,0.0,102,60,kg_102_060,0.8408203
kg_102_061,0.0,0.0,0.0,0.0,0.0,102,61,kg_102_061,0.8232173
kg_102_062,0.0,0.0,0.0,0.0,0.0,102,62,kg_102_062,0.8232173
kg_102_063,0.0,0.0,0.0,0.0,0.0,102,63,kg_102_063,0.6260562
kg_102_064,0.0,0.0,0.0,0.0,0.0,102,64,kg_102_064,0.0219324
kg_102_065,0.0,0.0,0.0,0.0,0.0,102,65,kg_102_065,0.0
kg_102_066,0.0,0.0,0.0,0.0,0.0,102,66,kg_102_066,0.0
kg_102_067,0.0,0.0,0.0,0.0,0.0,102,67,kg_102_067,0.0
kg_102_068,0.0,0.0,0.0,0.0,0.0,102,68,kg_102_068,0.0
kg_102_069,0.0,0.0,0.0,0.0,0.0,102,69,kg_102_069,0.0
kg_103_000,0.0,0.0,0.0,0.0,0.0,103,0,kg_103_000,0.0
kg_103_001,0.0,0.0,0.0,0.0,0.0,103,1,kg_103_001,0.0
kg_103_002,0.0,0.0,0.0,0.0,0.0,103,2,kg_103_002,0.0
kg_103_003,0.0,0.0,0.0,0.0,0.0,103,3,kg_103_003,0.0
kg_103_004,0.0,0.0,0.0,0.0,0.0,103,4,kg_103_004,0.0
kg_103_005,0.0,0.0,0.0,0.0,0.0,103,5,kg_103_005,0.0
kg_103_006,0.0,0.0,0.0,0.0,0.0,103,6,kg_103_006,0.0
kg_103_007,0.0,0.0,0.0,0.0,0.0,103,7,kg_103_007,0.0
kg_103_008,0.0,0.0,0.0,0.0,0.0,103,8,kg_103_008,0.0
kg_103_009,0.0,0.0,0.0,0.0,0.0,103,9,kg_103_009,0.0
kg_103_010,0.0,0.0,0.0,0.0,0.0,103,10,kg_103_010,0.0
kg_103_011,0.0,0.0,0.0,0.0,0.0,103,11,kg_103_011,0.0
kg_103_012,0.0,0.0,0.0,0.0,0.0,103,12,kg_103_012,0.0
kg_103_013,0.0,0.0,0.0,0.0,0.0,103,13,kg_103_013,0.0
kg_103_014,0.0,0.0,0.0,0.0,0.0,103,14,kg_103_014,0.0
kg_103_015,0.0,0.0,0.0,0.0,0.0,103,15,kg_103_015,0.0
kg_103_016,0.0,0.0,0.0,0.0,0.0,103,16,kg_103_016,0.0
kg_103_017,0.0,0.0,0.0,0.0,0.0,103,17,kg_103_017,0.0
kg_103_018,0.0,0.0,0.0,0.0,0.0,103,18,kg_103_018,0.0
kg_103_019,0.0,0.0,0.0,0.0,0.0,103,19,kg_103_019,0.0
kg_103_020,0.0,0.0,0.0,0.0,0.0,103,20,kg_103_020,0.0
kg_103_021,0.0,0.0,0.0,0.0,0.0,103,21,kg_103_021,0.0
kg_103_022,0.0,0.0,0.0,0.0,0.0,103,22,kg_103_022,0.0
kg_103_023,0.0,0.0,0.0,0.0,0.0,103,23,kg_103_023,0.0
kg_103_024,0.0,0.0,0.0,0.0,0.0,103,24,kg_103_024,0.0
kg_103_025,0.0,0.0,0.0,0.0,0.0,103,25,kg_103_025,0.0
kg_103_026,0.0,0.0,0.0,0.0,0.0,103,26,kg_103_026,0.0
kg_103_027,0.0,0.0,0.0,0.0,0.0,103,27,kg_103_027,0.0
kg_103_028,0.0,0.0,0.0,0.0,0.0,103,28,kg_103_028,0.0
kg_103_029,0.0,0.0,0.0,0.0,0.0,103,29,kg_103_029,0.0
kg_103_030,0.0,0.0,0.0,0.0,0.0,103,30,kg_103_030,0.0
kg_103_031,0.0,0.0,0.0,0.0,0.0,103,31,kg_103_031,0.0
kg_103_032,0.0,0.0,0.0,0.0,0.0,103,32,kg_103_032,0.0
kg_103_033,0.0,0.0,0.0,0.0,0.0,103,33,kg_103_033,0.0
kg_103_034,0.0,0.0,0.0,0.0,0.0,103,34,kg_103_034,0.0
kg_103_035,0.0,0.0,0.0,0.0,0.0,103,35,kg_103_035,0.0
kg_103_036,0.0,0.0,0.0,0.0,0.0,103,36,kg_103_036,0.0
kg_103_037,0.1920228671,0.0,0.0,0.0,0.0219181147,103,37,kg_103_037,0.9578033
kg_103_038,0.4291849352,0.0,0.0,0.0,0.5497236115,103,38,kg_103_038,4.219106
kg_103_039,0.8056058847,0.0,0.0,0.0,0.1907256954,103,39,kg_103_039,5.364082
kg_103_040,0.8485335213,0.0,0.0,0.0,0.0,103,40,kg_103_040,5.033637
kg_103_041,0.5278609751,0.0,0.0,0.0,0.2463921473,103,41,kg_103_041,4.299754
kg_103_042,0.9488288652,0.0,0.0,0.0,0.0,103,42,kg_103_042,5.697187
kg_103_043,0.9241991123,0.0,0.0,0.0,0.0,103,43,kg_103_043,5.898161
kg_103_044,0.9225730151,0.0,0.0,0.0,0.0,103,44,kg_103_044,5.617928
kg_103_045,0.857931381,0.0,0.0,0.0,0.0718911681,103,45,kg_103_045,5.340626
kg_103_046,0.377014958,0.0,0.0,0.0,0.512432082,103,46,kg_103_046,4.725304
kg_103_047,0.6917745463,0.0,0.0,0.0,0.0592712785,103,47,kg_103_047,5.794268
kg_103_048,0.8366500637,0.0,0.0,0.0,0.1633499363,103,48,kg_103_048,5.440228
kg_103_049,0.795134586,0.0,0.0,0.0,0.08031247,103,49,kg_103_049,5.150425
kg_103_050,0.0862763336,0.0,0.0,0.1225722813,0.4881866238,103,50,kg_103_050,4.034484
kg_103_051,0.0074352662,0.0,0.0,0.3293253148,0.0,103,51,kg_103_051,1.931876
kg_103_052,0.0,0.0,0.0,0.0123155171,0.0,103,52,kg_103_052,0.8633615
kg_103_053,0.0,0.0,0.0,0.190520167,0.0,103,53,kg_103_053,1.449774
kg_103_054,0.0,0.0,0.0,0.0189240424,0.0,103,54,kg_103_054,0.8848027
kg_103_055,0.0,0.0,0.0,0.0,0.0,103,55,kg_103_055,0.8946001
kg_103_056,0.0,0.0,0.0,0.0,0.0,103,56,kg_103_056,1.290815
kg_103_057,0.0,0.0,0.0,0.0,0.0,103,57,kg_103_057,0.8232083
kg_103_058,0.0,0.0,0.0,0.0,0.0,103,58,kg_103_058,0.8232173
kg_103_059,0.0,0.0,0.0,0.0,0.0,103,59,kg_103_059,0.8232173
kg_103_060,0.0105580536,0.0,0.0,0.6030195208,0.0,103,60,kg_103_060,2.862721
kg_103_061,0.5961622827,0.0,0.0,0.0417427393,0.0,103,61,kg_103_061,3.991131
kg_103_062,0.3440385228,0.0,0.0,0.0,0.0,103,62,kg_103_062,2.572047
kg_103_063,0.0,0.0,0.0,0.0,0.0,103,63,kg_103_063,0.8232173
kg_103_064,0.0,0.0,0.0,0.0,0.0,103,64,kg_103_064,0.6530897
kg_103_065,0.0,0.0,0.0,0.0,0.0,103,65,kg_103_065,0.02091146
kg_103_066,0.0,0.0,0.0,0.0,0.0,103,66,kg_103_066,0.0
kg_103_067,0.0,0.0,0.0,0.0,0.0,103,67,kg_103_067,0.0
kg_103_068,0.0,0.0,0.0,0.0,0.0,103,68,kg_103_068,0.0
kg_103_069,0.0,0.0,0.0,0.0,0.0,103,69,kg_103_069,0.0
kg_104_000,0.0,0.0,0.0,0.0,0.0,104,0,kg_104_000,0.0
kg_104_001,0.0,0.0,0.0,0.0,0.0,104,1,kg_104_001,0.0
kg_104_002,0.0,0.0,0.0,0.0,0.0,104,2,kg_104_002,0.0
kg_104_003,0.0,0.0,0.0,0.0,0.0,104,3,kg_104_003,0.0
kg_104_004,0.0,0.0,0.0,0.0,0.0,104,4,kg_104_004,0.0
kg_104_005,0.0,0.0,0.0,0.0,0.0,104,5,kg_104_005,0.0
kg_104_006,0.0,0.0,0.0,0.0,0.0,104,6,kg_104_006,0.0
kg_104_007,0.0,0.0,0.0,0.0,0.0,104,7,kg_104_007,0.0
kg_104_008,0.0,0.0,0.0,0.0,0.0,104,8,kg_104_008,0.0
kg_104_009,0.0,0.0,0.0,0.0,0.0,104,9,kg_104_009,0.0
kg_104_010,0.0,0.0,0.0,0.0,0.0,104,10,kg_104_010,0.0
kg_104_011,0.0,0.0,0.0,0.0,0.0,104,11,kg_104_011,0.0
kg_104_012,0.0,0.0,0.0,0.0,0.0,104,12,kg_104_012,0.0
kg_104_013,0.0,0.0,0.0,0.0,0.0,104,13,kg_104_013,0.0
kg_104_014,0.0,0.0,0.0,0.0,0.0,104,14,kg_104_014,0.0
kg_104_015,0.0,0.0,0.0,0.0,0.0,104,15,kg_104_015,0.0
kg_104_016,0.0,0.0,0.0,0.0,0.0,104,16,kg_104_016,0.0
kg_104_017,0.0,0.0,0.0,0.0,0.0,104,17,kg_104_017,0.0
kg_104_018,0.0,0.0,0.0,0.0,0.0,104,18,kg_104_018,0.0
kg_104_019,0.0,0.0,0.0,0.0,0.0,104,19,kg_104_019,0.0
kg_104_020,0.0,0.0,0.0,0.0,0.0,104,20,kg_104_020,0.0
kg_104_021,0.0,0.0,0.0,0.0,0.0,104,21,kg_104_021,0.0
kg_104_022,0.0,0.0,0.0,0.0,0.0,104,22,kg_104_022,0.0
kg_104_023,0.0,0.0,0.0,0.0,0.0,104,23,kg_104_023,0.0
kg_104_024,0.0,0.0,0.0,0.0,0.0,104,24,kg_104_024,0.0
kg_104_025,0.0,0.0,0.0,0.0,0.0,104,25,kg_104_025,0.0
kg_104_026,0.0,0.0,0.0,0.0,0.0,104,26,kg_104_026,0.0
kg_104_027,0.0,0.0,0.0,0.0,0.0,104,27,kg_104_027,0.0
kg_104_028,0.0,0.0,0.0,0.0,0.0,104,28,kg_104_028,0.0
kg_104_029,0.0,0.0,0.0,0.0,0.0,104,29,kg_104_029,0.0
kg_104_030,0.0,0.0,0.0,0.0,0.0,104,30,kg_104_030,0.0
kg_104_031,0.0,0.0,0.0,0.0,0.0,104,31,kg_104_031,0.0
kg_104_032,0.0,0.0,0.0,0.0,0.0,104,32,kg_104_032,0.0
kg_104_033,0.0,0.0,0.0,0.0,0.0,104,33,kg_104_033,0.0
kg_104_034,0.0,0.0,0.0,0.0,0.0,104,34,kg_104_034,0.0
kg_104_035,0.0,0.0,0.0,0.0,0.0,104,35,kg_104_035,0.0
kg_104_036,0.0,0.0,0.0,0.0,0.0,104,36,kg_104_036,0.0
kg_104_037,0.0268275052,0.0,0.0,0.0,0.0020719337,104,37,kg_104_037,0.006317525
kg_104_038,0.0577666375,0.0,0.0,0.0,0.9012443657,104,38,kg_104_038,3.404221
kg_104_039,0.4998741781,0.0,0.0,0.0,0.4697354892,104,39,kg_104_039,4.74063
kg_104_040,0.8910650317,0.0,0.0,0.0,0.0066349982,104,40,kg_104_040,5.434243
kg_104_041,0.9998293605,0.0,0.0,0.0,0.0,104,41,kg_104_041,5.856001
kg_104_042,0.8832906944,0.0,0.0,0.0378728739,0.0,104,42,kg_104_042,5.524687
kg_104_043,0.8335709921,0.0,0.0,0.0795489955,0.0,104,43,kg_104_043,5.336017
kg_104_044,0.2898976501,0.0,0.0,0.0,0.0,104,44,kg_104_044,1.834282
kg_104_045,0.4565386807,0.0,0.0,0.0,0.1545084993,104,45,kg_104_045,3.694506
kg_104_046,0.7517373898,0.0,0.0,0.0,0.2103458238,104,46,kg_104_046,5.559647
kg_104_047,0.7461855064,0.0,0.0,0.0,0.2489915878,104,47,kg_104_047,5.240384
kg_104_048,0.4322367941,0.0,0.0,0.0,0.5666299895,104,48,kg_104_048,4.524719
kg_104_049,0.9042554742,0.0,0.0,0.0,0.0146926335,104,49,kg_104_049,5.331332
kg_104_050,0.5715527825,0.0,0.0,0.0,0.0,104,50,kg_104_050,3.647082
kg_104_051,0.0489025798,0.0,0.0,0.0,0.0,104,51,kg_104_051,1.064976
kg_104_052,0.0,0.0,0.0,0.0,0.0,104,52,kg_104_052,0.8231978
kg_104_053,0.0,0.0,0.0,0.0,0.0,104,53,kg_104_053,0.8229584
kg_104_054,0.0,0.0,0.0,0.0,0.0,104,54,kg_104_054,0.8229584
kg_104_055,0.0,0.0,0.0,0.0,0.0,104,55,kg_104_055,0.8229584
kg_104_056,0.0,0.0,0.0,0.0,0.0,104,56,kg_104_056,0.8229584
kg_104_057,0.0,0.0,0.0,0.0,0.0,104,57,kg_104_057,0.8230242
kg_104_058,0.0,0.0,0.0,0.0,0.0,104,58,kg_104_058,0.8361005
kg_104_059,0.0,0.0,0.0,0.0009371642,0.0,104,59,kg_104_059,0.8252376
kg_104_060,0.2422913156,0.0,0.0,0.6462789291,0.0,104,60,kg_104_060,4.137892
kg_104_061,1.0,0.0,0.0,0.0,0.0,104,61,kg_104_061,5.906491
kg_104_062,0.7140205401,0.0,0.0,0.0,0.0,104,62,kg_104_062,4.452776
kg_104_063,0.0,0.0,0.0,0.0,0.0,104,63,kg_104_063,0.8232173
kg_104_064,0.0,0.0,0.0,0.0,0.0,104,64,kg_104_064,0.7381017
kg_104_065,0.0,0.0,0.0,0.0,0.0,104,65,kg_104_065,0.2641893
kg_104_066,0.0,0.0,0.0,0.0,0.0,104,66,kg_104_066,0.0
kg_104_067,0.0,0.0,0.0,0.0,0.0,104,67,kg_104_067,0.0
kg_104_068,0.0,0.0,0.0,0.0,0.0,104,68,kg_104_068,0.0
kg_104_069,0.0,0.0,0.0,0.0,0.0,104,69,kg_104_069,0.0
kg_105_000,0.0,0.0,0.0,0.0,0.0,105,0,kg_105_000,0.0
kg_105_001,0.0,0.0,0.0,0.0,0.0,105,1,kg_105_001,0.0
kg_105_002,0.0,0.0,0.0,0.0,0.0,105,2,kg_105_002,0.0
kg_105_003,0.0,0.0,0.0,0.0,0.0,105,3,kg_105_003,0.0
kg_105_004,0.0,0.0,0.0,0.0,0.0,105,4,kg_105_004,0.0
kg_105_005,0.0,0.0,0.0,0.0,0.0,105,5,kg_105_005,0.0
kg_105_006,0.0,0.0,0.0,0.0,0.0,105,6,kg_105_006,0.0
kg_105_007,0.0,0.0,0.0,0.0,0.0,105,7,kg_105_007,0.0
kg_105_008,0.0,0.0,0.0,0.0,0.0,105,8,kg_105_008,0.0
kg_105_009,0.0,0.0,0.0,0.0,0.0,105,9,kg_105_009,0.0
kg_105_010,0.0,0.0,0.0,0.0,0.0,105,10,kg_105_010,0.0
kg_105_011,0.0,0.0,0.0,0.0,0.0,105,11,kg_105_011,0.0
kg_105_012,0.0,0.0,0.0,0.0,0.0,105,12,kg_105_012,0.0
kg_105_013,0.0,0.0,0.0,0.0,0.0,105,13,kg_105_013,0.0
kg_105_014,0.0,0.0,0.0,0.0,0.0,105,14,kg_105_014,0.0
kg_105_015,0.0,0.0,0.0,0.0,0.0,105,15,kg_105_015,0.0
kg_105_016,0.0,0.0,0.0,0.0,0.0,105,16,kg_105_016,0.0
kg_105_017,0.0,0.0,0.0,0.0,0.0,105,17,kg_105_017,0.0
kg_105_018,0.0,0.0,0.0,0.0,0.0,105,18,kg_105_018,0.0
kg_105_019,0.0,0.0,0.0,0.0,0.0,105,19,kg_105_019,0.0
kg_105_020,0.0,0.0,0.0,0.0,0.0,105,20,kg_105_020,0.0
kg_105_021,0.0,0.0,0.0,0.0,0.0,105,21,kg_105_021,0.0
kg_105_022,0.0,0.0,0.0,0.0,0.0,105,22,kg_105_022,0.0
kg_105_023,0.0,0.0,0.0,0.0,0.0,105,23,kg_105_023,0.0
kg_105_024,0.0,0.0,0.0,0.0,0.0,105,24,kg_105_024,0.0
kg_105_025,0.0,0.0,0.0,0.0,0.0,105,25,kg_105_025,0.0
kg_105_026,0.0,0.0,0.0,0.0,0.0,105,26,kg_105_026,0.0
kg_105_027,0.0,0.0,0.0,0.0,0.0,105,27,kg_105_027,0.0
kg_105_028,0.0,0.0,0.0,0.0,0.0,105,28,kg_105_028,0.0
kg_105_029,0.0,0.0,0.0,0.0,0.0,105,29,kg_105_029,0.0
kg_105_030,0.0,0.0,0.0,0.0,0.0,105,30,kg_105_030,0.0
kg_105_031,0.0,0.0,0.0,0.0,0.0,105,31,kg_105_031,0.0
kg_105_032,0.0,0.0,0.0,0.0,0.0,105,32,kg_105_032,0.0
kg_105_033,0.0,0.0,0.0,0.0,0.0,105,33,kg_105_033,0.0
kg_105_034,0.0,0.0,0.0,0.0,0.0,105,34,kg_105_034,0.0
kg_105_035,0.0,0.0,0.0,0.0,0.0,105,35,kg_105_035,0.0
kg_105_036,0.0,0.0,0.0,0.0,0.0,105,36,kg_105_036,0.0
kg_105_037,0.0207891598,0.0,0.0,0.0,0.017002099,105,37,kg_105_037,0.1238594
kg_105_038,0.6912398183,0.0,0.0,0.0,0.2460843297,105,38,kg_105_038,5.075839
kg_105_039,0.9356601598,0.0,0.0,0.0,0.0498931597,105,39,kg_105_039,5.738726
kg_105_040,0.6258829544,0.0,0.0,0.0,0.0901458139,105,40,kg_105_040,4.867217
kg_105_041,0.9169769673,0.0,0.0,0.0,0.0,105,41,kg_105_041,5.336021
kg_105_042,0.5502131336,0.0,0.0,0.0475143714,0.0,105,42,kg_105_042,3.712044
kg_105_043,0.7292836987,0.0,0.0,0.0202803567,0.0,105,43,kg_105_043,5.429864
kg_105_044,0.0442397517,0.0,0.0,0.0,0.0,105,44,kg_105_044,4.099597
kg_105_045,0.0013402642,0.0,0.0,0.0,0.0345720412,105,45,kg_105_045,4.006739
kg_105_046,0.55678426,0.0,0.0,0.0,0.0110115699,105,46,kg_105_046,5.39902
kg_105_047,0.0913415594,0.0330146487,0.0,0.0,0.6101803545,105,47,kg_105_047,3.177695
kg_105_048,0.0,0.4406595257,0.0,0.0,0.5354708265,105,48,kg_105_048,2.339343
kg_105_049,0.0291477503,0.5593462227,0.0,0.0,0.0622367587,105,49,kg_105_049,1.137172
kg_105_050,0.145658191,0.2370244459,0.0,0.1821016698,0.0,105,50,kg_105_050,2.132785
kg_105_051,0.0623663458,0.0,0.0,0.1490971979,0.0,105,51,kg_105_051,1.615208
kg_105_052,0.0,0.0,0.0,0.0,0.0,105,52,kg_105_052,0.8230017
kg_105_053,0.0,0.0,0.0,0.0,0.0,105,53,kg_105_053,0.8229584
kg_105_054,0.0,0.0,0.0,0.0,0.0,105,54,kg_105_054,0.8229584
kg_105_055,0.0,0.0,0.0,0.0,0.0,105,55,kg_105_055,0.8229584
kg_105_056,0.0,0.0,0.0,0.0,0.0,105,56,kg_105_056,0.8229584
kg_105_057,0.0,0.0,0.0,0.0,0.0,105,57,kg_105_057,0.8229584
kg_105_058,0.0,0.0,0.0,0.0,0.0,105,58,kg_105_058,0.8534264
kg_105_059,0.0,0.0,0.0,0.0305522659,0.0,105,59,kg_105_059,0.9411481
kg_105_060,0.2689329943,0.0,0.0,0.2554418163,0.0,105,60,kg_105_060,3.000533
kg_105_061,0.7273419979,0.0,0.0,0.0,0.0,105,61,kg_105_061,4.601869
kg_105_062,0.381522412,0.0,0.0,0.0,0.0,105,62,kg_105_062,2.871814
kg_105_063,0.0,0.0,0.0,0.0,0.0,105,63,kg_105_063,0.8617862
kg_105_064,0.0,0.0,0.0,0.0,0.0,105,64,kg_105_064,0.2592441
kg_105_065,0.0,0.0,0.0,0.0,0.0,105,65,kg_105_065,0.0
kg_105_066,0.0,0.0,0.0,0.0,0.0,105,66,kg_105_066,0.0
kg_105_067,0.0,0.0,0.0,0.0,0.0,105,67,kg_105_067,0.0
kg_105_068,0.0,0.0,0.0,0.0,0.0,105,68,kg_105_068,0.0
kg_105_069,0.0,0.0,0.0,0.0,0.0,105,69,kg_105_069,0.0
kg_106_000,0.0,0.0,0.0,0.0,0.0,106,0,kg_106_000,0.0
kg_106_001,0.0,0.0,0.0,0.0,0.0,106,1,kg_106_001,0.0
kg_106_002,0.0,0.0,0.0,0.0,0.0,106,2,kg_106_002,0.0
kg_106_003,0.0,0.0,0.0,0.0,0.0,106,3,kg_106_003,0.0
kg_106_004,0.0,0.0,0.0,0.0,0.0,106,4,kg_106_004,0.0
kg_106_005,0.0,0.0,0.0,0.0,0.0,106,5,kg_106_005,0.0
kg_106_006,0.0,0.0,0.0,0.0,0.0,106,6,kg_106_006,0.0
kg_106_007,0.0,0.0,0.0,0.0,0.0,106,7,kg_106_007,0.0
kg_106_008,0.0,0.0,0.0,0.0,0.0,106,8,kg_106_008,0.0
kg_106_009,0.0,0.0,0.0,0.0,0.0,106,9,kg_106_009,0.0
kg_106_010,0.0,0.0,0.0,0.0,0.0,106,10,kg_106_010,0.0
kg_106_011,0.0,0.0,0.0,0.0,0.0,106,11,kg_106_011,0.0
kg_106_012,0.0,0.0,0.0,0.0,0.0,106,12,kg_106_012,0.0
kg_106_013,0.0,0.0,0.0,0.0,0.0,106,13,kg_106_013,0.0
kg_106_014,0.0,0.0,0.0,0.0,0.0,106,14,kg_106_014,0.0
kg_106_015,0.0,0.0,0.0,0.0,0.0,106,15,kg_106_015,0.0
kg_106_016,0.0,0.0,0.0,0.0,0.0,106,16,kg_106_016,0.0
kg_106_017,0.0,0.0,0.0,0.0,0.0,106,17,kg_106_017,0.0
kg_106_018,0.0,0.0,0.0,0.0,0.0,106,18,kg_106_018,0.0
kg_106_019,0.0,0.0,0.0,0.0,0.0,106,19,kg_106_019,0.0
kg_106_020,0.0,0.0,0.0,0.0,0.0,106,20,kg_106_020,0.0
kg_106_021,0.0,0.0,0.0,0.0,0.0,106,21,kg_106_021,0.0
kg_106_022,0.0,0.0,0.0,0.0,0.0,106,22,kg_106_022,0.0
kg_106_023,0.0,0.0,0.0,0.0,0.0,106,23,kg_106_023,0.0
kg_106_024,0.0,0.0,0.0,0.0,0.0,106,24,kg_106_024,0.0
kg_106_025,0.0,0.0,0.0,0.0,0.0,106,25,kg_106_025,0.0
kg_106_026,0.0,0.0,0.0,0.0,0.0,106,26,kg_106_026,0.0
kg_106_027,0.0,0.0,0.0,0.0,0.0,106,27,kg_106_027,0.0
kg_106_028,0.0,0.0,0.0,0.0,0.0,106,28,kg_106_028,0.0
kg_106_029,0.0,0.0,0.0,0.0,0.0,106,29,kg_106_029,0.0
kg_106_030,0.0,0.0,0.0,0.0,0.0,106,30,kg_106_030,0.0
kg_106_031,0.0,0.0,0.0,0.0,0.0,106,31,kg_106_031,0.0
kg_106_032,0.0,0.0,0.0,0.0,0.0,106,32,kg_106_032,0.0
kg_106_033,0.0,0.0,0.0,0.0,0.0,106,33,kg_106_033,0.0
kg_106_034,0.0,0.0,0.0,0.0,0.0,106,34,kg_106_034,0.0
kg_106_035,0.0,0.0,0.0,0.0,0.0,106,35,kg_106_035,0.0
kg_106_036,0.0,0.0,0.0,0.0,0.0,106,36,kg_106_036,0.0
kg_106_037,0.0,0.0,0.0,0.0,0.0,106,37,kg_106_037,0.0
kg_106_038,0.3645191573,0.0,0.0,0.0,0.0,106,38,kg_106_038,2.229274
kg_106_039,0.4191507688,0.0,0.0,0.0,0.0,106,39,kg_106_039,2.795489
kg_106_040,0.0866650905,0.0,0.0,0.0,0.0,106,40,kg_106_040,3.741728
kg_106_041,0.2442092062,0.0,0.0,0.0,0.0,106,41,kg_106_041,2.268968
kg_106_042,0.1310768659,0.0,0.0,0.0,0.0007426798,106,42,kg_106_042,1.508204
kg_106_043,0.7995269074,0.0,0.0,0.0,0.0925926509,106,43,kg_106_043,5.581231
kg_106_044,0.2902628439,0.0,0.0,0.0,0.019558349,106,44,kg_106_044,5.694351
kg_106_045,0.0,0.0,0.0,0.0,0.0,106,45,kg_106_045,5.861243
kg_106_046,0.0,0.0,0.0,0.0,0.0095887069,106,46,kg_106_046,5.686842
kg_106_047,0.0,0.0316798134,0.0,0.0,0.6000984545,106,47,kg_106_047,3.268412
kg_106_048,0.0,0.9673996309,0.0,0.0,0.0174965425,106,48,kg_106_048,0.8666481
kg_106_049,0.0,0.9983041577,0.0,0.0,0.0,106,49,kg_106_049,0.8231794
kg_106_050,0.0,0.6079431177,0.0,0.0,0.0,106,50,kg_106_050,0.8211377
kg_106_051,0.0,0.2180610806,0.0,0.2144786238,0.0,106,51,kg_106_051,1.546181
kg_106_052,0.0,0.0244432352,0.0,0.1482098109,0.0,106,52,kg_106_052,1.300756
kg_106_053,0.0,0.0,0.0,0.0,0.0,106,53,kg_106_053,0.8229584
kg_106_054,0.0,0.0,0.0,0.0,0.0,106,54,kg_106_054,0.8229584
kg_106_055,0.0,0.0,0.0,0.0,0.0,106,55,kg_106_055,0.8229584
kg_106_056,0.0,0.0,0.0,0.0,0.0,106,56,kg_106_056,0.8229584
kg_106_057,0.0,0.0,0.0,0.0,0.0,106,57,kg_106_057,0.8229584
kg_106_058,0.0,0.0,0.0,0.0,0.0,106,58,kg_106_058,0.8229584
kg_106_059,0.0,0.0,0.0,0.0,0.0,106,59,kg_106_059,0.8229584
kg_106_060,0.0,0.0,0.0,0.0,0.0,106,60,kg_106_060,0.8229584
kg_106_061,0.0,0.0,0.0,0.0,0.0,106,61,kg_106_061,0.8229584
kg_106_062,0.0,0.0,0.0,0.0,0.0,106,62,kg_106_062,0.8229584
kg_106_063,0.0,0.0,0.0,0.0,0.0999692741,106,63,kg_106_063,1.274587
kg_106_064,0.0,0.0,0.0,0.0,0.1361696207,106,64,kg_106_064,1.428012
kg_106_065,0.0,0.0,0.0,0.0,0.0,106,65,kg_106_065,0.3114388
kg_106_066,0.0,0.0,0.0,0.0,0.0,106,66,kg_106_066,0.0
kg_106_067,0.0,0.0,0.0,0.0,0.0,106,67,kg_106_067,0.0
kg_106_068,0.0,0.0,0.0,0.0,0.0,106,68,kg_106_068,0.0
kg_106_069,0.0,0.0,0.0,0.0,0.0,106,69,kg_106_069,0.0
kg_107_000,0.0,0.0,0.0,0.0,0.0,107,0,kg_107_000,0.0
kg_107_001,0.0,0.0,0.0,0.0,0.0,107,1,kg_107_001,0.0
kg_107_002,0.0,0.0,0.0,0.0,0.0,107,2,kg_107_002,0.0
kg_107_003,0.0,0.0,0.0,0.0,0.0,107,3,kg_107_003,0.0
kg_107_004,0.0,0.0,0.0,0.0,0.0,107,4,kg_107_004,0.0
kg_107_005,0.0,0.0,0.0,0.0,0.0,107,5,kg_107_005,0.0
kg_107_006,0.0,0.0,0.0,0.0,0.0,107,6,kg_107_006,0.0
kg_107_007,0.0,0.0,0.0,0.0,0.0,107,7,kg_107_007,0.0
kg_107_008,0.0,0.0,0.0,0.0,0.0,107,8,kg_107_008,0.0
kg_107_009,0.0,0.0,0.0,0.0,0.0,107,9,kg_107_009,0.0
kg_107_010,0.0,0.0,0.0,0.0,0.0,107,10,kg_107_010,0.0
kg_107_011,0.0,0.0,0.0,0.0,0.0,107,11,kg_107_011,0.0
kg_107_012,0.0,0.0,0.0,0.0,0.0,107,12,kg_107_012,0.0
kg_107_013,0.0,0.0,0.0,0.0,0.0,107,13,kg_107_013,0.0
kg_107_014,0.0,0.0,0.0,0.0,0.0,107,14,kg_107_014,0.0
kg_107_015,0.0,0.0,0.0,0.0,0.0,107,15,kg_107_015,0.0
kg_107_016,0.0,0.0,0.0,0.0,0.0,107,16,kg_107_016,0.0
kg_107_017,0.0,0.0,0.0,0.0,0.0,107,17,kg_107_017,0.0
kg_107_018,0.0,0.0,0.0,0.0,0.0,107,18,kg_107_018,0.0
