obsnme,obsnme,obsval,response,response_org,offset
sfrc1036_1_03650.00,sfrc1036_1_03650.00,6.941371743568312e-05,3.102527360622198e-05,-2.1089923983542747e-07,3.1236172846057403e-05
sfrc1037_1_03650.00,sfrc1037_1_03650.00,7.174646096411334e-05,3.207717851103819e-05,-2.0872892281281175e-07,3.2285907433851e-05
sfrc1038_1_03650.00,sfrc1038_1_03650.00,7.311070760822741e-05,3.2693775418014046e-05,-2.0604300568828262e-07,3.289981842370233e-05
sfrc1039_1_03650.00,sfrc1039_1_03650.00,7.310160399872735e-05,3.269323390978833e-05,-2.0248788963897545e-07,3.2895721799427305e-05
sfrc1040_1_03650.00,sfrc1040_1_03650.00,7.309967713221339e-05,3.2693027002766376e-05,-2.0182770672964735e-07,3.289485470949602e-05
sfrc1041_1_03650.00,sfrc1041_1_03650.00,7.168930819594574e-05,3.206489565530548e-05,-1.9529303287010198e-07,3.2260188688175584e-05
sfrc1042_1_03650.00,sfrc1042_1_03650.00,8.549435670383664e-05,3.828062994729067e-05,-1.9183056943581567e-07,3.8472460516726485e-05
sfrc1043_1_03650.00,sfrc1043_1_03650.00,0.00010244905912662187,4.5923623104821443e-05,-1.7845350215839366e-07,4.610207660697984e-05
sfrc1044_1_03650.00,sfrc1044_1_03650.00,0.0005197509971255784,0.00023389277612817548,4.827421665212638e-09,0.00023388794870651027
sfrc1045_1_03650.00,sfrc1045_1_03650.00,0.0005328139852571556,0.00023977963490058433,1.3341534864314244e-08,0.00023976629336572002
sfrc1046_1_03650.00,sfrc1046_1_03650.00,0.0006139033939139639,0.00027628344816687747,2.6920905593748754e-08,0.00027625652726128374
sfrc1047_1_03650.00,sfrc1047_1_03650.00,0.0006368195908011175,0.0002865983335612805,2.951770077763071e-08,0.00028656881586050287
sfrc1048_1_03650.00,sfrc1048_1_03650.00,0.0006698180912372439,0.00030141898280588406,8.417491243685419e-10,0.0003014181410567597
sfrc1049_1_03650.00,sfrc1049_1_03650.00,0.000714526257804152,0.00032153827475170984,1.4587398414655804e-09,0.00032153681601186835
sfrc1050_1_03650.00,sfrc1050_1_03650.00,0.0007291652390246549,0.00032814614121984124,2.1783658746589383e-08,0.00032812435756109467
sfrc1051_1_03650.00,sfrc1051_1_03650.00,0.0007543721576303384,0.00033918864449116636,-2.7882644248586077e-07,0.00033946747093365224
sfrc1052_1_03650.00,sfrc1052_1_03650.00,0.000756174499861284,0.000339980416787922,-2.981081496557184e-07,0.00034027852493757774
sfrc1053_1_03650.00,sfrc1053_1_03650.00,0.0007569191888931295,0.0003403099903677019,-3.0364463420630966e-07,0.00034061363500190823
sfrc1054_1_03650.00,sfrc1054_1_03650.00,0.00045112295403161736,7.920746439545222e-05,-0.00012379786491877558,0.0002030053293142278
sfrc1055_1_03650.00,sfrc1055_1_03650.00,0.0004442424427203255,7.66831089319817e-05,-0.00012322599029216473,0.00019990909922414644
sfrc1056_1_03650.00,sfrc1056_1_03650.00,0.00044224448151281525,7.5829218327994e-05,-0.00012318079835277283,0.00019901001668076683
sfrc1057_1_03650.00,sfrc1057_1_03650.00,0.00032632475499613247,-1.5901436144841999e-06,-0.0001484362833627438,0.0001468461397482596
sfrc1058_1_03650.00,sfrc1058_1_03650.00,0.0003086738983247226,-8.89933031489185e-06,-0.000147802584561017,0.00013890325424612514
sfrc1059_1_03650.00,sfrc1059_1_03650.00,0.0002975071894257521,-1.3687709418190282e-05,-0.00014756594465977873,0.00013387823524158845
sfrc1060_1_03650.00,sfrc1060_1_03650.00,0.0002918069396767868,-1.7684940612871977e-05,-0.00014899806346742604,0.00013131312285455407
sfrc1061_1_03650.00,sfrc1061_1_03650.00,0.0002880916509269912,-2.1003804040086534e-05,-0.00015064504695723257,0.00012964124291714603
sfrc1062_1_03650.00,sfrc1062_1_03650.00,0.00028477306597591483,-2.4988595739266795e-05,-0.00015313647542842846,0.00012814787968916166
sfrc1063_1_03650.00,sfrc1063_1_03650.00,0.0002843694130557085,-2.5755135884949858e-05,-0.00015372137176001866,0.0001279662358750688
sfrc1064_1_03650.00,sfrc1064_1_03650.00,0.0002915263392256228,-2.3700390239688742e-05,-0.000154887242891219,0.00013118685265153026
sfrc1065_1_03650.00,sfrc1065_1_03650.00,0.00029857637244039644,-2.291261096425796e-05,-0.00015727197856243636,0.0001343593675981784
sfrc1066_1_03650.00,sfrc1066_1_03650.00,0.0003006060358359205,-2.1837043890944157e-05,-0.0001571097600171084,0.00013527271612616423
sfrc1067_1_03650.00,sfrc1067_1_03650.00,0.00031320923804169687,-1.5835837063323563e-05,-0.00015677999418208714,0.00014094415711876358
sfrc1068_1_03650.00,sfrc1068_1_03650.00,0.0003087437736914553,-1.4739208113540394e-05,-0.00015367390627469527,0.00013893469816115487
sfrc1069_1_03650.00,sfrc1069_1_03650.00,0.0003099817435517462,-1.353864059518484e-05,-0.00015303042519347062,0.00013949178459828578
sfrc1070_1_03650.00,sfrc1070_1_03650.00,0.00030990640140244447,-1.3451175601827611e-05,-0.0001529090562329276,0.0001394578806311
sfrc1071_1_03650.00,sfrc1071_1_03650.00,0.00029399922836310694,-3.6232464999943744e-05,-0.00016853211776334185,0.0001322996527633981
sfrc1072_1_03650.00,sfrc1072_1_03650.00,0.000290139533535074,-3.7654732602985115e-05,-0.00016821752269376841,0.0001305627900907833
sfrc1073_1_03650.00,sfrc1073_1_03650.00,0.00027682925151203166,-4.668994262435719e-05,-0.00017126310580477141,0.00012457316318041422
sfrc1074_1_03650.00,sfrc1074_1_03650.00,0.00027285389228619777,-4.945992473457577e-05,-0.00017224417626336474,0.00012278425152878898
sfrc1075_1_03650.00,sfrc1075_1_03650.00,0.0011396677551919088,0.0002962767418526265,-0.00021657374798373237,0.0005128504898363589
sfrc1076_1_03650.00,sfrc1076_1_03650.00,0.001182958794547623,0.0003153252036220174,-0.00021700625392441297,0.0005323314575464304
sfrc1077_1_03650.00,sfrc1077_1_03650.00,0.0012133404632022012,0.0003289484068089044,-0.00021705480163208604,0.0005460032084409905
sfrc1078_1_03650.00,sfrc1078_1_03650.00,0.001302491091477688,0.00036991901064149985,-0.0002162019805234597,0.0005861209911649595
sfrc1079_1_03650.00,sfrc1079_1_03650.00,0.0013474622298620164,0.00038997968670064333,-0.00021637831673726397,0.0006063580034379073
sfrc1080_1_03650.00,sfrc1080_1_03650.00,0.001439079872292003,0.0004327394607850006,-0.00021484648174640062,0.0006475859425314012
sfrc1081_1_03650.00,sfrc1081_1_03650.00,0.0014715590296511575,0.00044840960812956275,-0.00021379195521345807,0.0006622015633430208
sfrc1082_1_03650.00,sfrc1082_1_03650.00,0.0014853147400392484,0.00045241407599277994,-0.00021597755702488171,0.0006683916330176617
sfrc1083_1_03650.00,sfrc1083_1_03650.00,0.0014556189185597804,0.0004407373462942197,-0.0002142911670576814,0.0006550285133519011
sfrc1084_1_03650.00,sfrc1084_1_03650.00,0.001401226981721136,0.0004178036755980851,-0.00021274846617642604,0.0006305521417745111
sfrc1085_1_03650.00,sfrc1085_1_03650.00,0.0013168384904728365,0.0003813675838639917,-0.0002112097368487847,0.0005925773207127764
sfrc1086_1_03650.00,sfrc1086_1_03650.00,0.0012717092361375006,0.0003600067546612756,-0.00021226240160059963,0.0005722691562618752
sfrc1087_1_03650.00,sfrc1087_1_03650.00,0.001166666208167879,0.0003148937730948902,-0.0002101060205806553,0.0005249997936755455
sfrc1088_1_03650.00,sfrc1088_1_03650.00,0.0011495122022213164,0.00030641937278366743,-0.00021086111821592485,0.0005172804909995923
sfrc1089_1_03650.00,sfrc1089_1_03650.00,0.0010193886240528023,0.00025097253658859845,-0.00020775234423516255,0.00045872488082376097
sfrc1090_1_03650.00,sfrc1090_1_03650.00,0.001018558131800138,0.00025060694696567537,-0.00020774421234438667,0.00045835115931006207
sfrc1091_1_03650.00,sfrc1091_1_03650.00,0.0004722862262808991,0.0001747133453499115,-3.781545647649308e-05,0.00021252880182640458
sfrc1092_1_03650.00,sfrc1092_1_03650.00,0.0004936877942950311,0.00018556586154636903,-3.6593645886394966e-05,0.000222159507432764
sfrc1093_1_03650.00,sfrc1093_1_03650.00,0.0004918588121156438,0.0001847903797309478,-3.65460857210919e-05,0.0002213364654520397
sfrc1094_1_03650.00,sfrc1094_1_03650.00,0.0005000631484299131,0.0001883572853331949,-3.6671131460265974e-05,0.00022502841679346088
sfrc1095_1_03650.00,sfrc1095_1_03650.00,0.00010398771413037334,4.011897128875747e-05,-6.675500069910527e-06,4.6794471358668e-05
sfrc1096_1_03650.00,sfrc1096_1_03650.00,0.00025863091067289905,0.00011144633623341178,-4.937573569392788e-06,0.00011638390980280456
sfrc1097_1_03650.00,sfrc1097_1_03650.00,0.00030525425414619186,0.00013135250103916548,-6.011913326620845e-06,0.00013736441436578632
sfrc1098_1_03650.00,sfrc1098_1_03650.00,0.00032929513599985733,0.00014043689096925055,-7.745920230685254e-06,0.0001481828111999358
sfrc1099_1_03650.00,sfrc1099_1_03650.00,0.0003383354604357608,0.00014218857757904903,-1.006237961704332e-05,0.00015225095719609234
sfrc1100_1_03650.00,sfrc1100_1_03650.00,0.00034073845948410104,0.0001411951426333217,-1.2137164134523743e-05,0.00015333230676784545
sfrc1101_1_03650.00,sfrc1101_1_03650.00,0.0003371270133503185,0.00013772876975990886,-1.3978386247734475e-05,0.00015170715600764333
sfrc1102_1_03650.00,sfrc1102_1_03650.00,0.00033064456699382716,0.00013292296786406558,-1.5867087283156613e-05,0.0001487900551472222
sfrc1103_1_03650.00,sfrc1103_1_03650.00,0.0003273735509785507,0.0001306949016528422,-1.66231962875056e-05,0.0001473180979403478
sfrc1104_1_03650.00,sfrc1104_1_03650.00,0.0003270079821280955,0.00013042846791373717,-1.6725124043905813e-05,0.00014715359195764297
sfrc1105_1_03650.00,sfrc1105_1_03650.00,0.0003254584850745083,0.00012941515682508647,-1.7041161458442256e-05,0.00014645631828352873
sfrc1106_1_03650.00,sfrc1106_1_03650.00,0.0003246330451538551,0.0001288549117973615,-1.7229958521873304e-05,0.00014608487031923478
sfrc1107_1_03650.00,sfrc1107_1_03650.00,0.00031678241353950764,0.00012390198097781503,-1.8650105114963398e-05,0.00014255208609277841
sfrc1108_1_03650.00,sfrc1108_1_03650.00,0.00029677751280229615,0.00011410857174633546,-1.9441309014697805e-05,0.00013354988076103326
sfrc1109_1_03650.00,sfrc1109_1_03650.00,0.0007499511669842822,0.00033675960665352733,-7.184184893996427e-07,0.00033747802514292696
sfrc1110_1_03650.00,sfrc1110_1_03650.00,0.0007566515781772824,0.00033976338153815717,-7.298286416198539e-07,0.00034049321017977705
sfrc1111_1_03650.00,sfrc1111_1_03650.00,0.0007530640726892698,0.0003381237460074424,-7.550867027289304e-07,0.00033887883271017136
sfrc1112_1_03650.00,sfrc1112_1_03650.00,0.0007140152274073372,0.0003203068943921875,-9.999579411142188e-07,0.00032130685233330175
sfrc1113_1_03650.00,sfrc1113_1_03650.00,0.0006423469248299983,0.000285782921522651,-3.273194650848228e-06,0.0002890561161734992
sfrc1114_1_03650.00,sfrc1114_1_03650.00,0.0006312692787222482,0.0002797934263679897,-4.277749057021964e-06,0.0002840711754250117
sfrc1115_1_03650.00,sfrc1115_1_03650.00,0.0005581479898672429,0.0002456255330277373,-5.541062412521939e-06,0.00025116659544025926
sfrc1116_1_03650.00,sfrc1116_1_03650.00,0.0004928812899361616,0.00021407798368054277,-7.718596790729908e-06,0.00022179658047127268
sfrc1117_1_03650.00,sfrc1117_1_03650.00,0.0004584744940082879,0.0001985201405369832,-7.79338176674634e-06,0.00020631352230372952
sfrc1118_1_03650.00,sfrc1118_1_03650.00,0.0002907305655340937,0.0001230871734054895,-7.741581084852635e-06,0.00013082875449034215
sfrc1119_1_03650.00,sfrc1119_1_03650.00,0.00027797784553602493,0.00011734555541224767,-7.74447507896354e-06,0.0001250900304912112
sfrc1120_1_03650.00,sfrc1120_1_03650.00,9.901876045338874e-05,4.4383961750480055e-05,-1.744804535448799e-07,4.455844220402493e-05
sfrc1121_1_03650.00,sfrc1121_1_03650.00,0.000114063362052276,4.9665705757820417e-05,-1.662807165703782e-06,5.13285129235242e-05
sfrc1122_1_03650.00,sfrc1122_1_03650.00,0.00012118993396839734,5.2867722102321365e-05,-1.6677481834574329e-06,5.45354702857788e-05
sfrc1123_1_03650.00,sfrc1123_1_03650.00,0.0001754776020238386,7.542753278631018e-05,-3.5373881244171835e-06,7.896492091072737e-05
sfrc1124_1_03650.00,sfrc1124_1_03650.00,0.00019879702923785296,8.492162276507961e-05,-4.537040391954216e-06,8.945866315703383e-05
sfrc1125_1_03650.00,sfrc1125_1_03650.00,0.0002441223390198767,0.00010400095144101386,-5.85410111793064e-06,0.0001098550525589445
sfrc1126_1_03650.00,sfrc1126_1_03650.00,0.0002743670734756472,0.00011397976198271406,-9.48542108132718e-06,0.00012346518306404123
sfrc1127_1_03650.00,sfrc1127_1_03650.00,0.0001563345354978742,7.03035126995047e-05,-4.7028274538686515e-08,7.035054097404338e-05
sfrc1128_1_03650.00,sfrc1128_1_03650.00,0.00016770961577091783,7.542087600322533e-05,-4.8451093687701604e-08,7.546932709691302e-05
sfrc1129_1_03650.00,sfrc1129_1_03650.00,0.0002408981550262997,0.00010836288248881918,-4.1287273015679654e-08,0.00010840416976183485
sfrc1130_1_03650.00,sfrc1130_1_03650.00,0.00031568014700369344,0.00014202216042091977,-3.39057307422457e-08,0.00014205606615166203
sfrc1131_1_03650.00,sfrc1131_1_03650.00,0.0003729775996943855,0.00016780655313747912,-3.336672499431118e-08,0.00016783991986247344
sfrc1132_1_03650.00,sfrc1132_1_03650.00,0.0003997862913801242,0.00017987035378573766,-3.3477335318212074e-08,0.00017990383112105588
sfrc1133_1_03650.00,sfrc1133_1_03650.00,0.00041078876941908865,0.00018482253291249187,-3.2413326098008864e-08,0.00018485494623858987
sfrc1134_1_03650.00,sfrc1134_1_03650.00,0.00026455777704572947,-5.6596147407617794e-05,-0.00017564714707819605,0.00011905099967057826
sfrc1135_1_03650.00,sfrc1135_1_03650.00,0.00026413529877101333,-5.6902765083165975e-05,-0.00017576364953012197,0.00011886088444695599
sfrc1136_1_03650.00,sfrc1136_1_03650.00,0.0002578236209045738,-5.938519610114315e-05,-0.00017540582550820135,0.0001160206294070582
sfrc1137_1_03650.00,sfrc1137_1_03650.00,0.000255368746939804,-6.1139144141486e-05,-0.0001760550802643978,0.00011491593612291179
sfrc1138_1_03650.00,sfrc1138_1_03650.00,0.0002513568800085058,-6.264171543547565e-05,-0.00017575231143930324,0.0001131105960038276
sfrc1139_1_03650.00,sfrc1139_1_03650.00,0.00024760441192872606,-6.365429753563996e-05,-0.00017507628290356668,0.00011142198536792671
sfrc1140_1_03650.00,sfrc1140_1_03650.00,0.00025045596386328206,-6.13897126898865e-05,-0.00017409489642836341,0.00011270518373847692
sfrc1141_1_03650.00,sfrc1141_1_03650.00,0.0002595879520525187,-5.893557821425151e-05,-0.00017575015663788492,0.00011681457842363341
sfrc1142_1_03650.00,sfrc1142_1_03650.00,0.0002686099055534069,-5.48770254826067e-05,-0.0001757514829816398,0.00012087445749903309
sfrc1143_1_03650.00,sfrc1143_1_03650.00,0.0002800188182996666,-4.9687895981929357e-05,-0.00017569636421677933,0.00012600846823484997
sfrc1144_1_03650.00,sfrc1144_1_03650.00,0.00028311872742062434,-4.813992320596588e-05,-0.0001755433505452468,0.00012740342733928093
sfrc1145_1_03650.00,sfrc1145_1_03650.00,0.00028329520222217176,-4.6223266936735595e-05,-0.00017370610793671288,0.00012748284099997728
sfrc1146_1_03650.00,sfrc1146_1_03650.00,0.00028335992994882574,-4.628672001322104e-05,-0.0001737986884901926,0.00012751196847697157
sfrc1147_1_03650.00,sfrc1147_1_03650.00,0.00028506995516509783,-4.5591988248128775e-05,-0.0001738734680724228,0.000128281479824294
sfrc1148_1_03650.00,sfrc1148_1_03650.00,0.00028717701099612535,-4.468514357015057e-05,-0.00017391479851840697,0.0001292296549482564
sfrc1149_1_03650.00,sfrc1149_1_03650.00,0.00028823001864958497,-4.465647364229475e-05,-0.00017435998203460797,0.00012970350839231322
sfrc1150_1_03650.00,sfrc1150_1_03650.00,0.0002911507778918725,-4.3483164525182164e-05,-0.00017450101457652478,0.0001310178500513426
sfrc1151_1_03650.00,sfrc1151_1_03650.00,0.00029294777627859533,-4.342105673820634e-05,-0.00017524755606357424,0.0001318264993253679
sfrc1152_1_03650.00,sfrc1152_1_03650.00,0.0002970887380474324,-4.0661357561266995e-05,-0.00017435128968261156,0.00013368993212134456
sfrc1153_1_03650.00,sfrc1153_1_03650.00,0.00029768394527100625,-3.941086685675804e-05,-0.00017336864222871083,0.0001339577753719528
sfrc1154_1_03650.00,sfrc1154_1_03650.00,0.0002937830061473756,-4.0179319780262e-05,-0.00017238167254658102,0.00013220235276631902
sfrc1155_1_03650.00,sfrc1155_1_03650.00,0.000288999298527281,-4.204956110637274e-05,-0.00017209924544364918,0.00013004968433727644
sfrc1156_1_03650.00,sfrc1156_1_03650.00,0.00028861140185803256,-4.208132176427624e-05,-0.00017195645260039089,0.00012987513083611465
sfrc1157_1_03650.00,sfrc1157_1_03650.00,0.0002883365725669986,-4.208704014534704e-05,-0.0001718384978004964,0.00012975145765514937
sfrc1158_1_03650.00,sfrc1158_1_03650.00,0.0009246630194420656,0.00021834063552939796,-0.00019775772321953153,0.0004160983587489295
sfrc1159_1_03650.00,sfrc1159_1_03650.00,0.0008194397914979818,0.000172910507936035,-0.00019583739823805676,0.00036874790617409176
sfrc1160_1_03650.00,sfrc1160_1_03650.00,0.0007277182709625826,0.00013137614266530638,-0.00019609707926785574,0.0003274732219331621
sfrc1161_1_03650.00,sfrc1161_1_03650.00,0.0006966873496077154,0.00011757711897187367,-0.00019593218835159824,0.0003135093073234719
sfrc1162_1_03650.00,sfrc1162_1_03650.00,0.0006021964353164276,7.6734294899389e-05,-0.0001942541009930034,0.0002709883958923924
sfrc1163_1_03650.00,sfrc1163_1_03650.00,0.0005474685176698347,5.481725560090635e-05,-0.00019154357735051925,0.0002463608329514256
sfrc1164_1_03650.00,sfrc1164_1_03650.00,0.0005358744188756931,4.964018500021368e-05,-0.0001915033034938482,0.00024114348849406188
sfrc1165_1_03650.00,sfrc1165_1_03650.00,0.0005041467690939457,3.852668054771656e-05,-0.00018833936554455896,0.00022686604609227552
sfrc1166_1_03650.00,sfrc1166_1_03650.00,0.0004970988775336957,3.872932440898309e-05,-0.00018496517048117997,0.00022369449489016306
sfrc1167_1_03650.00,sfrc1167_1_03650.00,0.0005034170650831688,4.4823601656273455e-05,-0.00018171407763115248,0.00022653767928742594
sfrc1168_1_03650.00,sfrc1168_1_03650.00,0.0005046598830408557,4.578352787818927e-05,-0.00018131341949019576,0.00022709694736838503
sfrc1169_1_03650.00,sfrc1169_1_03650.00,0.00023996037211666466,8.289457194206963e-05,-2.5087595510429454e-05,0.00010798216745249909
sfrc1170_1_03650.00,sfrc1170_1_03650.00,0.0002243530226637044,7.49146585316728e-05,-2.6044201666994163e-05,0.00010095886019866697
sfrc1171_1_03650.00,sfrc1171_1_03650.00,0.0001961898529058824,6.0989036801531415e-05,-2.7296397006115656e-05,8.828543380764707e-05
sfrc1172_1_03650.00,sfrc1172_1_03650.00,0.00018455757085213196,5.507062142829871e-05,-2.7980285455160665e-05,8.305090688345937e-05
sfrc1173_1_03650.00,sfrc1173_1_03650.00,0.00013436666712495938,3.101797181111073e-05,-2.944702839512099e-05,6.046500020623172e-05
sfrc1174_1_03650.00,sfrc1174_1_03650.00,9.315998082324521e-05,1.1922488046087913e-05,-2.9999503324372427e-05,4.192199137046034e-05
sfrc1175_1_03650.00,sfrc1175_1_03650.00,9.110068197639862e-05,8.924551626302258e-06,-3.207075526307712e-05,4.099530688937938e-05
sfrc1176_1_03650.00,sfrc1176_1_03650.00,0.00013296747270509374,2.678258909856959e-05,-3.3052773618722585e-05,5.9835362717292175e-05
sfrc1177_1_03650.00,sfrc1177_1_03650.00,0.00013563161846529774,2.783514803880932e-05,-3.319908027057466e-05,6.103422830938398e-05
sfrc1178_1_03650.00,sfrc1178_1_03650.00,0.00015153129422371256,3.450674416762035e-05,-3.368233823305029e-05,6.818908240067064e-05
sfrc1179_1_03650.00,sfrc1179_1_03650.00,0.00015986473154955695,3.75107986607841e-05,-3.442833053651652e-05,7.193912919730062e-05
sfrc1180_1_03650.00,sfrc1180_1_03650.00,0.00017906964076469628,4.5414048216162016e-05,-3.516729012795131e-05,8.058133834411333e-05
sfrc1181_1_03650.00,sfrc1181_1_03650.00,0.00019711075925019642,5.270868027641915e-05,-3.599116138616923e-05,8.869984166258838e-05
sfrc1182_1_03650.00,sfrc1182_1_03650.00,0.00022849473246637402,6.292333419815283e-05,-3.989929541171547e-05,0.0001028226296098683
