obsnme,obsval
ucn1_00_022_030_010,0.0028370974958401964
ucn1_00_022_031_010,0.0007949032049849156
ucn1_00_022_032_010,0.001571563752573844
ucn1_00_022_033_010,0.00012345988065420047
ucn1_00_022_034_010,9.91701284939002e-05
ucn1_00_023_010_010,0.008645832449082161
ucn1_00_023_011_010,0.005932400388224424
ucn1_00_023_012_010,0.008444222439677263
ucn1_00_023_013_010,0.008628445221146452
ucn1_00_023_014_010,0.007576697485612618
ucn1_00_023_015_010,0.012909845068355495
ucn1_00_023_016_010,0.00883482157084181
ucn1_00_023_017_010,0.007595373573203755
ucn1_00_023_018_010,0.006124320197647929
ucn1_00_023_019_010,0.0028327763933080345
ucn1_00_023_020_010,0.0008209546484729629
ucn1_00_023_021_010,0.003984630374462517
ucn1_00_023_022_010,0.0011332731831068844
ucn1_00_023_023_010,0.0015456182568541858
ucn1_00_023_024_010,0.0038290011465696838
ucn1_00_023_025_010,0.0058538837723057955
ucn1_00_023_026_010,0.005090597376405492
ucn1_00_023_027_010,0.0052609507892645855
ucn1_00_023_028_010,0.00540104333094118
ucn1_00_023_029_010,0.0008992977159743465
ucn1_00_023_030_010,0.0013615681156323722
ucn1_00_023_031_010,0.005506587409789423
ucn1_00_023_032_010,0.0049380731983807505
ucn1_00_023_033_010,0.002330814767819195
ucn1_00_024_010_010,0.0026966358265061085
ucn1_00_024_011_010,0.0012350748847471211
ucn1_00_024_012_010,0.00756745239267878
ucn1_00_024_013_010,0.007919682271609238
ucn1_00_024_014_010,0.008610491716517085
ucn1_00_024_015_010,0.008040460039874488
ucn1_00_024_016_010,0.009436091773990348
ucn1_00_024_017_010,0.010777964605070215
ucn1_00_024_018_010,0.006528409895537912
ucn1_00_024_019_010,0.00384535730956369
ucn1_00_024_020_010,0.0008510989303828167
ucn1_00_024_021_010,0.003952933958754308
ucn1_00_024_022_010,0.004894751004549778
ucn1_00_024_023_010,0.001344344078369769
ucn1_00_024_024_010,0.0026093086867244215
ucn1_00_024_025_010,0.005863438970393521
ucn1_00_024_026_010,0.0040707375293798165
ucn1_00_024_027_010,0.005890415501094427
ucn1_00_024_028_010,0.004034033641642725
ucn1_00_024_029_010,0.0009367439958533494
ucn1_00_024_030_010,0.0037262092083447983
ucn1_00_024_031_010,0.004382947151707197
ucn1_00_024_032_010,0.0046768129661859306
ucn1_00_024_033_010,0.0011236632735779793
ucn1_00_025_010_010,0.0025249222033188906
ucn1_00_025_011_010,0.0009325135063699304
ucn1_00_025_012_010,0.00047224655314318984
ucn1_00_025_013_010,0.010103160507739893
ucn1_00_025_014_010,0.00880635250926249
ucn1_00_025_015_010,0.004343760126437522
ucn1_00_025_016_010,0.003311162302920164
ucn1_00_025_017_010,0.006042767854951825
ucn1_00_025_018_010,0.008660203258373994
ucn1_00_025_019_010,0.005828343049902074
ucn1_00_025_020_010,0.0005902481135189012
ucn1_00_025_021_010,0.004844429095573147
ucn1_00_025_022_010,0.004373936208919542
ucn1_00_025_023_010,0.004934169553305151
ucn1_00_025_024_010,0.0011300265936075868
ucn1_00_025_025_010,0.0051781623603369435
ucn1_00_025_026_010,0.005182781881771196
ucn1_00_025_027_010,0.005419503765655232
ucn1_00_025_028_010,0.0061047637954164185
ucn1_00_025_029_010,0.000985465796905699
ucn1_00_025_030_010,0.004117565258751778
ucn1_00_025_031_010,0.005784496668419686
ucn1_00_025_032_010,0.0010275509914221812
ucn1_00_025_033_010,0.0017087851789980223
ucn1_00_025_034_010,0.004657575236926046
ucn1_00_026_011_010,0.0021834774379232646
ucn1_00_026_012_010,0.0006037274801865515
ucn1_00_026_013_010,0.007667094487833888
ucn1_00_026_014_010,0.009046543918907975
ucn1_00_026_015_010,0.0030017807687712124
ucn1_00_026_016_010,0.0014189896678162763
ucn1_00_026_017_010,0.0014318290380282124
ucn1_00_026_018_010,0.0056300516981296796
ucn1_00_026_019_010,0.0015500139765606098
ucn1_00_026_020_010,0.0007256080111039838
ucn1_00_026_021_010,0.003708982340191305
ucn1_00_026_022_010,0.004117347259849625
ucn1_00_026_023_010,0.004261930662865125
ucn1_00_026_024_010,0.001186049059291807
ucn1_00_026_025_010,0.005234038308384243
ucn1_00_026_026_010,0.00625216313497252
ucn1_00_026_027_010,0.005720484304519452
ucn1_00_026_028_010,0.0056178860720837364
ucn1_00_026_029_010,0.0006313173236789669
ucn1_00_026_030_010,0.0007864136159536091
ucn1_00_026_031_010,0.0011335896042651596
ucn1_00_026_032_010,0.0009624558524503737
ucn1_00_026_033_010,0.002316939921046207
ucn1_00_026_034_010,0.004210034396805838
ucn1_00_027_012_010,0.003643155231711375
ucn1_00_027_013_010,0.0036118726600796037
ucn1_00_027_014_010,0.009173804180339635
ucn1_00_027_015_010,0.008817736208722234
ucn1_00_027_016_010,0.004290370864144977
ucn1_00_027_017_010,0.001781283216786475
ucn1_00_027_018_010,0.0017128967906652282
ucn1_00_027_019_010,0.0028640419829369787
ucn1_00_027_020_010,0.001084128094980616
ucn1_00_027_021_010,0.0030183596749538345
ucn1_00_027_022_010,0.003031406837765967
ucn1_00_027_023_010,0.004945783037495843
ucn1_00_027_024_010,0.0024169071185662083
ucn1_00_027_025_010,0.0025916019415989197
ucn1_00_027_026_010,0.005994288374838707
ucn1_00_027_027_010,0.006076058083786021
ucn1_00_027_028_010,0.008404247697349232
ucn1_00_027_029_010,0.0028632750002632068
ucn1_00_027_030_010,0.003128523638043816
ucn1_00_027_031_010,0.003296130284869119
ucn1_00_027_032_010,0.0011838891172093698
ucn1_00_027_033_010,0.0026123543657876093
ucn1_00_027_034_010,0.00024952869449935906
ucn1_00_028_012_010,0.002354698428312402
ucn1_00_028_013_010,0.0029349365975149125
ucn1_00_028_014_010,0.0032671401914798476
ucn1_00_028_015_010,0.007718846526378894
ucn1_00_028_016_010,0.009908750392187554
ucn1_00_028_017_010,0.009672461846221916
ucn1_00_028_018_010,0.0052997338239573035
ucn1_00_028_019_010,0.0010668724249800745
ucn1_00_028_020_010,0.0015445651246965837
ucn1_00_028_021_010,0.0012236220123718604
ucn1_00_028_022_010,0.0008308491842953929
ucn1_00_028_023_010,0.001589805836265267
ucn1_00_028_024_010,0.004411052476694789
ucn1_00_028_025_010,0.0012392893693707544
ucn1_00_028_026_010,0.004764911274536916
ucn1_00_028_027_010,0.005513078307730645
ucn1_00_028_028_010,0.00883724793944868
ucn1_00_028_029_010,0.007485924627195391
ucn1_00_028_030_010,0.004817954535630936
ucn1_00_028_031_010,0.0035429604971996846
ucn1_00_028_032_010,0.006049895406769425
ucn1_00_028_033_010,0.022299087135966553
ucn1_00_028_034_010,0.0012930196871800295
ucn1_00_028_035_010,0.0002198780836105471
ucn1_00_029_012_010,0.0035203024062279535
ucn1_00_029_013_010,1.090118162629584e-05
ucn1_00_029_014_010,0.0023697361480577443
ucn1_00_029_015_010,0.008183034067265895
ucn1_00_029_016_010,0.009095510612426532
ucn1_00_029_017_010,0.009675780092493034
ucn1_00_029_018_010,0.004701008100734578
ucn1_00_029_019_010,0.0007374704817485972
ucn1_00_029_020_010,0.0006958207394042867
ucn1_00_029_021_010,0.0012064067648663837
ucn1_00_029_022_010,0.001371117163084781
ucn1_00_029_023_010,0.0013493006036667918
ucn1_00_029_024_010,0.0023382814745034858
ucn1_00_029_025_010,0.0026971748483319976
ucn1_00_029_026_010,0.0023146721057761776
ucn1_00_029_027_010,0.005453702188874992
ucn1_00_029_028_010,0.007096993934178637
ucn1_00_029_029_010,0.004319634670972916
ucn1_00_029_030_010,0.004567994265911403
ucn1_00_029_031_010,0.004530136780876301
ucn1_00_029_032_010,0.0023552645392701113
ucn1_00_029_033_010,0.05179633490124398
ucn1_00_029_034_010,0.048796306983387244
ucn1_00_029_035_010,0.0003216721864543413
ucn1_00_030_012_010,0.003422158594032853
ucn1_00_030_013_010,0.0012097321319224997
ucn1_00_030_014_010,0.0013458316436290435
ucn1_00_030_015_010,0.009454609073185438
ucn1_00_030_016_010,0.007804770514217951
ucn1_00_030_017_010,0.003641404189890651
ucn1_00_030_018_010,0.00197798893217481
ucn1_00_030_019_010,0.0010674098742392728
ucn1_00_030_020_010,0.0002910577617801916
ucn1_00_030_021_010,0.0013634672540265105
ucn1_00_030_022_010,0.00120581313954138
ucn1_00_030_023_010,0.001280408337127158
ucn1_00_030_024_010,0.0011981435468258173
ucn1_00_030_025_010,0.0037400988071384
ucn1_00_030_026_010,0.0014970244530588667
ucn1_00_030_027_010,0.004205369795068547
ucn1_00_030_028_010,0.005413369586531021
ucn1_00_030_029_010,0.0037291547896753188
ucn1_00_030_030_010,0.0037702206054879396
ucn1_00_030_031_010,0.0043171639294770844
ucn1_00_030_032_010,0.0010300825033667874
ucn1_00_030_033_010,0.0058182818745161225
ucn1_00_030_034_010,0.0049148432250336865
ucn1_00_031_013_010,0.009462133251992485
ucn1_00_031_014_010,0.0017643643247679782
ucn1_00_031_015_010,0.015069231176698807
ucn1_00_031_016_010,0.010357365970024249
ucn1_00_031_017_010,0.00881692422101552
ucn1_00_031_018_010,0.0097548723074793
ucn1_00_031_019_010,0.0011094204075516273
ucn1_00_031_020_010,0.0002797215510018787
ucn1_00_031_021_010,0.0007938000829302665
ucn1_00_031_022_010,0.0013326727842717656
ucn1_00_031_023_010,0.001339849242961243
ucn1_00_031_024_010,0.00138739914578413
ucn1_00_031_025_010,0.002246591006344956
ucn1_00_031_026_010,0.003931725638534773
ucn1_00_031_027_010,0.0016723493181403795
ucn1_00_031_028_010,0.004251096260589358
ucn1_00_031_029_010,0.004017737313279546
ucn1_00_031_030_010,0.004363063550969617
ucn1_00_031_031_010,0.0087383616216269
ucn1_00_031_032_010,0.002839965364482482
ucn1_00_031_033_010,0.0006032531230417269
ucn1_00_031_034_010,0.0005542717090139569
ucn1_00_031_035_010,0.00015656563991031045
ucn1_00_032_013_010,0.006884795882243764
ucn1_00_032_014_010,0.0007615912154288728
ucn1_00_032_015_010,0.011387484801448564
ucn1_00_032_016_010,0.009397481457763215
ucn1_00_032_017_010,0.009098245389807292
ucn1_00_032_018_010,0.009425476220940233
ucn1_00_032_019_010,0.00966564158123255
ucn1_00_032_020_010,0.000853650975389533
ucn1_00_032_021_010,0.00022515863389092138
ucn1_00_032_022_010,0.0008047379046761776
ucn1_00_032_023_010,0.001262027607253117
ucn1_00_032_024_010,0.001231871305033349
ucn1_00_032_025_010,0.001276272322069581
ucn1_00_032_026_010,0.0045855963236757875
ucn1_00_032_027_010,0.002047919852944773
ucn1_00_032_028_010,0.003971304195158378
ucn1_00_032_029_010,0.004745218333308985
ucn1_00_032_030_010,0.02683894319513363
ucn1_00_032_031_010,0.016093086600121067
ucn1_00_032_032_010,0.001674491242119205
ucn1_00_032_033_010,0.0013160234365921267
ucn1_00_032_034_010,0.0009505652901780692
ucn1_00_033_014_010,0.0010430841509510953
ucn1_00_033_015_010,0.002684388690631484
ucn1_00_033_016_010,0.01190812125997489
ucn1_00_033_017_010,0.010390296265860343
ucn1_00_033_018_010,0.009230962500564497
ucn1_00_033_019_010,0.0052238649435414185
ucn1_00_033_020_010,0.0006352418547134559
ucn1_00_033_021_010,0.00016570401773610344
ucn1_00_033_022_010,0.0005380643561286048
ucn1_00_033_023_010,0.000973681470076991
ucn1_00_033_024_010,0.0012989306514129234
ucn1_00_033_025_010,0.0012211075281616808
ucn1_00_033_026_010,0.006472930871361937
ucn1_00_033_027_010,0.001910589699664733
ucn1_00_033_028_010,0.0039667295287028415
ucn1_00_033_029_010,0.005594776861559811
ucn1_00_033_030_010,0.004297815436628947
ucn1_00_033_031_010,0.002982648947926391
ucn1_00_033_032_010,0.00633801860876943
ucn1_00_033_033_010,0.0012798595893235049
ucn1_00_033_034_010,0.003920443167200105
ucn1_00_033_035_010,0.0006825965106980289
ucn1_00_033_043_010,7.575448007392334e-05
ucn1_00_033_050_010,5.9453494624081136e-05
ucn1_00_034_014_010,0.009091596752531307
ucn1_00_034_015_010,0.0063165501863026476
ucn1_00_034_016_010,1.92785512389513e-09
ucn1_00_034_017_010,0.0019477397199907907
ucn1_00_034_018_010,0.003796088197833754
ucn1_00_034_019_010,0.0007426111806592068
ucn1_00_034_020_010,0.0010814909018346426
ucn1_00_034_021_010,0.0005799525182179973
ucn1_00_034_022_010,0.00017628833367883554
ucn1_00_034_023_010,0.0007241337079269622
ucn1_00_034_024_010,0.0013066002947958128
ucn1_00_034_025_010,0.0013657134168321486
ucn1_00_034_026_010,0.00038742161747422506
ucn1_00_034_027_010,0.001163490894733509
ucn1_00_034_028_010,0.0035033821946653127
ucn1_00_034_029_010,0.005663368629472914
ucn1_00_034_030_010,0.0032328539231709645
ucn1_00_034_031_010,0.0018531565146546935
ucn1_00_034_032_010,0.004915961458145361
ucn1_00_034_033_010,0.004473152035372072
ucn1_00_034_034_010,0.0040119458588140505
ucn1_00_034_035_010,0.00035485112097549757
ucn1_00_034_036_010,0.00018602912339598713
ucn1_00_034_043_010,8.184018880132263e-05
ucn1_00_034_044_010,0.00013473423382970022
ucn1_00_034_045_010,7.520285092742031e-05
ucn1_00_034_047_010,0.00031110051076620307
ucn1_00_034_048_010,3.120265014998525e-05
ucn1_00_034_049_010,4.660971202526959e-05
ucn1_00_034_050_010,0.00025078810763823464
ucn1_00_035_014_010,0.0039189389232794835
ucn1_00_035_015_010,0.00814608715955637
ucn1_00_035_016_010,7.029199551396835e-06
ucn1_00_035_017_010,0.0018459686648319385
ucn1_00_035_018_010,0.000991925821309146
ucn1_00_035_019_010,0.0037601419677688783
ucn1_00_035_020_010,0.0010315213208830572
ucn1_00_035_021_010,0.0005518401400687765
ucn1_00_035_022_010,0.00017784428259529726
ucn1_00_035_023_010,0.0011589225451919842
ucn1_00_035_024_010,0.0011886476271758325
ucn1_00_035_025_010,0.0013343352691074272
ucn1_00_035_026_010,0.0011664755991972616
ucn1_00_035_027_010,0.0045999732305153345
ucn1_00_035_028_010,0.007312489306430079
ucn1_00_035_029_010,0.00685149077126795
ucn1_00_035_030_010,0.0011306205090512518
ucn1_00_035_031_010,0.0045873959865401015
ucn1_00_035_032_010,0.004616140419235908
ucn1_00_035_033_010,0.006337277397126586
ucn1_00_035_034_010,0.0037827808982092326
ucn1_00_035_035_010,0.0003846336731266485
ucn1_00_035_036_010,0.00031898942322616683
ucn1_00_035_037_010,9.258057210877393e-05
ucn1_00_035_043_010,0.00025034315148378226
ucn1_00_035_044_010,0.00020949107258765877
ucn1_00_035_045_010,0.00020432708196023702
ucn1_00_035_046_010,0.00010731160192386816
ucn1_00_035_047_010,0.00021583353848617936
ucn1_00_035_048_010,0.0002297320163459995
ucn1_00_035_049_010,0.00022146016600117053
ucn1_00_035_050_010,0.00031753672801268116
ucn1_00_035_051_010,0.0003410968203302356
ucn1_00_036_016_010,0.007952982488867893
ucn1_00_036_017_010,0.0022638262866681758
ucn1_00_036_018_010,0.0016901341258404486
ucn1_00_036_019_010,0.007023777686282534
ucn1_00_036_020_010,0.00042527401619181737
ucn1_00_036_021_010,0.00019602326643757413
ucn1_00_036_022_010,0.0002741586493263936
ucn1_00_036_023_010,0.001316676114479431
ucn1_00_036_024_010,0.001182718516508726
ucn1_00_036_025_010,0.0012230130986020339
ucn1_00_036_026_010,0.0013263260469365975
ucn1_00_036_027_010,0.004585762393330618
ucn1_00_036_028_010,0.0031550855955033907
ucn1_00_036_029_010,0.006614306410840244
ucn1_00_036_030_010,0.0008492407145444009
ucn1_00_036_031_010,0.005114479001260599
ucn1_00_036_032_010,0.0008841238951129151
ucn1_00_036_037_010,7.79232238434037e-05
ucn1_00_036_038_010,6.293823685179558e-05
ucn1_00_036_039_010,0.00010771524972226985
ucn1_00_036_040_010,0.0006293150322452944
ucn1_00_036_041_010,0.00023008532064553594
ucn1_00_036_042_010,0.0001230406682712148
ucn1_00_036_043_010,0.0002742895838027413
ucn1_00_036_044_010,0.00030465801908556675
ucn1_00_036_045_010,0.00029673381539091693
ucn1_00_036_046_010,0.00025004958349224954
ucn1_00_036_047_010,0.00012416735819940328
ucn1_00_036_048_010,0.0001899382707373177
ucn1_00_036_049_010,0.0009432553955011546
ucn1_00_036_050_010,0.00034408591795136785
ucn1_00_036_051_010,0.00031506560370734226
ucn1_00_036_052_010,0.0002140104067777319
ucn1_00_037_017_010,0.002215175133133405
ucn1_00_037_018_010,0.0012615278712276193
ucn1_00_037_019_010,0.004605241597834383
ucn1_00_037_020_010,0.00031032599919980175
ucn1_00_037_021_010,0.0006950916054437699
ucn1_00_037_022_010,0.0013827025521232646
ucn1_00_037_023_010,0.0013015676555651764
ucn1_00_037_024_010,0.001266689054682565
ucn1_00_037_025_010,0.0014054774899645364
ucn1_00_037_026_010,0.0014759502955842523
ucn1_00_037_027_010,0.0005566047158990123
ucn1_00_037_028_010,0.001756917475195349
ucn1_00_037_029_010,0.005999897798059036
ucn1_00_037_030_010,0.0007543337875070069
ucn1_00_037_031_010,0.00431786316089731
ucn1_00_037_032_010,0.0006297728084695192
ucn1_00_037_038_010,9.848207426570116e-05
ucn1_00_037_039_010,0.000594728513435575
ucn1_00_037_040_010,0.00036416830901783747
ucn1_00_037_041_010,0.00018295693176881972
ucn1_00_037_042_010,0.00021529164662847968
ucn1_00_037_043_010,0.0003294681627803559
ucn1_00_037_044_010,0.0002936778622639576
ucn1_00_037_045_010,0.00034276990559093436
ucn1_00_037_046_010,0.0002093134978939089
ucn1_00_037_047_010,0.00014333673260775765
ucn1_00_037_048_010,0.0007899412001498228
ucn1_00_037_049_010,0.00023095249600463207
ucn1_00_037_050_010,0.0001945814760775057
ucn1_00_037_051_010,0.0003762845487987142
ucn1_00_037_052_010,0.00027552350355252917
ucn1_00_037_053_010,0.00019549554001758228
ucn1_00_038_017_010,0.0028769235578064395
ucn1_00_038_018_010,0.0011843892199618487
ucn1_00_038_019_010,0.0039000551414664158
ucn1_00_038_020_010,0.0007339051901589659
ucn1_00_038_021_010,0.0003666138157531055
ucn1_00_038_022_010,0.0013919027384676475
ucn1_00_038_023_010,0.00123716080645592
ucn1_00_038_024_010,0.0013259339886379467
ucn1_00_038_025_010,0.0013695312612089163
ucn1_00_038_026_010,0.001478734538984769
ucn1_00_038_027_010,0.0008888003398565933
ucn1_00_038_028_010,0.00851619118840327
ucn1_00_038_029_010,0.009707900706307315
ucn1_00_038_030_010,0.0018613969202880426
ucn1_00_038_031_010,0.0008585024579435543
ucn1_00_038_032_010,0.0004775890755131672
ucn1_00_038_040_010,0.0002540644657231835
ucn1_00_038_041_010,0.00027302096345891764
ucn1_00_038_042_010,0.00038379181846574654
ucn1_00_038_043_010,0.00039045437047428275
ucn1_00_038_044_010,0.00046324029268033246
ucn1_00_038_045_010,0.0007188843717323328
ucn1_00_038_046_010,0.0002207067836356409
ucn1_00_038_047_010,0.00018830817151904963
ucn1_00_038_048_010,0.0002076258059808359
ucn1_00_038_049_010,0.0002001487815314333
ucn1_00_038_050_010,0.00024766735827651623
ucn1_00_038_051_010,0.00017439569343120974
ucn1_00_038_052_010,7.850336377731818e-05
ucn1_00_038_053_010,6.575368492982131e-05
ucn1_00_039_019_010,0.0007573625750227122
ucn1_00_039_020_010,0.000944267216529844
ucn1_00_039_021_010,0.0002860493195795377
ucn1_00_039_022_010,0.0008113563271748498
ucn1_00_039_023_010,0.001321776150988388
ucn1_00_039_024_010,0.0012115086347658397
ucn1_00_039_025_010,0.0012141185534831741
ucn1_00_039_026_010,0.001430796158025877
ucn1_00_039_027_010,0.001485497068505198
ucn1_00_039_028_010,0.00288489033803804
ucn1_00_039_029_010,0.008707784018611395
ucn1_00_039_030_010,0.007116641223665729
ucn1_00_039_031_010,0.000735254584264195
ucn1_00_039_032_010,0.000593768258914422
ucn1_00_039_040_010,1.9062506883493862e-05
ucn1_00_039_041_010,0.0006925541870981539
ucn1_00_039_042_010,0.0008316560694381005
ucn1_00_039_043_010,0.000623173393155156
ucn1_00_039_044_010,0.0005149269053127894
ucn1_00_039_045_010,0.0009721796116338755
ucn1_00_039_046_010,0.00024269216169946006
ucn1_00_039_047_010,0.00017909066186771382
ucn1_00_039_050_010,0.00017803411611162504
ucn1_00_039_051_010,6.951613658614608e-05
ucn1_00_040_019_010,0.0013417006078188267
ucn1_00_040_020_010,0.0008654201088729877
ucn1_00_040_021_010,0.0005290871026281213
ucn1_00_040_022_010,0.0006760495286948943
ucn1_00_040_023_010,0.0013918466578024932
ucn1_00_040_024_010,0.001365216162011019
ucn1_00_040_025_010,0.0012592680051845798
ucn1_00_040_026_010,0.0014515960519659264
ucn1_00_040_027_010,0.001515635926997192
ucn1_00_040_028_010,0.002789477624069171
ucn1_00_040_029_010,0.005274851505910604
ucn1_00_040_030_010,0.006755145665851737
ucn1_00_040_031_010,0.0011123479794606724
ucn1_00_040_032_010,0.0008517519551523689
ucn1_00_040_040_010,1.4905058506238966e-05
ucn1_00_040_041_010,0.0002634164995476118
ucn1_00_040_042_010,0.00045181427165585507
ucn1_00_040_043_010,0.0004155380836080254
ucn1_00_040_044_010,0.0006443776394998607
ucn1_00_040_045_010,0.0014214492217017845
ucn1_00_040_051_010,5.856407596911e-05
ucn1_00_041_018_010,0.00030783453596271116
ucn1_00_041_019_010,0.0009239025518306381
ucn1_00_041_020_010,0.0012172027844897198
ucn1_00_041_021_010,0.0016920988565610876
ucn1_00_041_022_010,0.0008958664733730376
ucn1_00_041_023_010,0.0014449363480580298
ucn1_00_041_024_010,0.0014366725579299591
ucn1_00_041_025_010,0.0014498787125818225
ucn1_00_041_026_010,0.0014943781242176995
ucn1_00_041_027_010,0.0015259773021298224
ucn1_00_041_028_010,0.003109248998366739
ucn1_00_041_029_010,0.007297674582060937
ucn1_00_041_030_010,0.00524489743097826
ucn1_00_041_031_010,0.0016122334357841419
ucn1_00_041_032_010,0.001579788987826942
ucn1_00_041_033_010,0.0019492388365167765
ucn1_00_041_034_010,0.00039301715012616314
ucn1_00_041_041_010,0.0001555770298641266
ucn1_00_041_042_010,0.00039360947695310424
